character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,2,d18742fcd8f9,20,gemini,gemini-2.5-flash,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,1,0.5832999999999999,1,2,2,0.6522,0,4,4,0.6818000000000001,0
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,3,07b8f65518ad,20,gemini,gemini-2.5-flash,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,1,0.5832999999999999,1,2,2,0.6522,0,4,4,0.6818000000000001,0
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,0,6e1ed2ee3064,20,gemini,gemini-2.5-flash,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,3,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,peer_confrontation,The Peer Confrontation,0,7555f8d110c6,20,gemini,gemini-2.5-flash,charglm-4,1.6,True,4,2,0.5417000000000001,2,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,4,0.6522,2,4,1,0.6818000000000001,3
Severus Snape,peer_confrontation,The Peer Confrontation,1,60742af8618f,20,gemini,gemini-2.5-flash,charglm-4,,False,4,,0.5417000000000001,,4,,0.7273000000000001,,2,,0.5832999999999999,,2,,0.6522,,4,,0.6818000000000001,
Severus Snape,peer_confrontation,The Peer Confrontation,2,187580754c0d,20,gemini,gemini-2.5-flash,charglm-4,0.8,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,2,0.6522,0,4,1,0.6818000000000001,3
Severus Snape,peer_confrontation,The Peer Confrontation,3,317a732c0b84,20,gemini,gemini-2.5-flash,charglm-4,1.2,True,4,2,0.5417000000000001,2,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,1,0.6522,1,4,1,0.6818000000000001,3
Severus Snape,peer_confrontation,The Peer Confrontation,0,bc25b16daf8e,20,gemini,gemini-2.5-flash,charglm-4,,False,4,,0.5417000000000001,,4,,0.7273000000000001,,2,,0.5832999999999999,,2,,0.6522,,4,,0.6818000000000001,
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,a5b29913fc64,20,gemini,gemini-2.5-flash,charglm-4,1.6,True,5,4,0.5161,1,2,5,0.4194,3,5,5,0.625,0,3,4,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,1,d3856b00b12f,20,gemini,gemini-2.5-flash,charglm-4,1.4,True,5,5,0.5161,0,2,4,0.4194,2,5,5,0.625,0,3,5,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,2,aaddebb80a00,20,gemini,gemini-2.5-flash,charglm-4,1.2,True,5,4,0.5161,1,2,4,0.4194,2,5,5,0.625,0,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,3,44d107e77bec,20,gemini,gemini-2.5-flash,charglm-4,1.4,True,5,2,0.5161,3,2,4,0.4194,2,5,4,0.625,1,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,10ce3bb953c1,20,gemini,gemini-2.5-flash,charglm-4,1.4,True,5,5,0.5161,0,2,4,0.4194,2,5,5,0.625,0,3,5,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,0,209d72cb8cf8,20,gemini,gemini-2.5-flash,charglm-4,1.2,True,5,4,0.5161,1,2,1,0.4194,1,5,4,0.625,1,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,authority_confrontation,The Authority Confrontation,1,9ff433594113,20,gemini,gemini-2.5-flash,charglm-4,1.2,True,5,5,0.5161,0,2,4,0.4194,2,5,5,0.625,0,3,2,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,2,2e280bf901ac,20,gemini,gemini-2.5-flash,charglm-4,1.2,True,5,5,0.5161,0,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,3,ae536294a2ad,20,gemini,gemini-2.5-flash,charglm-4,1.2,True,5,5,0.5161,0,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,0,f4583544c178,20,gemini,gemini-2.5-flash,charglm-4,1.4,True,5,4,0.5161,1,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,defective_purchase,The Defective Purchase,0,eef2ac21c0d1,20,gemini,gemini-2.5-flash,charglm-4,1.0,True,5,4,0.5161,1,2,4,0.4194,2,5,5,0.625,0,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,defective_purchase,The Defective Purchase,1,f12f7b4863e8,20,gemini,gemini-2.5-flash,charglm-4,0.8,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,5,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,2,857fb1cedf8f,20,gemini,gemini-2.5-flash,charglm-4,1.0,True,5,4,0.5161,1,2,4,0.4194,2,5,5,0.625,0,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,defective_purchase,The Defective Purchase,3,57cc1c85b37d,20,gemini,gemini-2.5-flash,charglm-4,0.4,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,3,0.46880000000000005,0,4,3,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,0,5f91174ec347,20,gemini,gemini-2.5-flash,charglm-4,1.0,True,5,4,0.5161,1,2,4,0.4194,2,5,5,0.625,0,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,0,f6b635d7fb34,20,gemini,gemini-2.5-flash,charglm-4,0.6,True,5,5,0.5161,0,2,4,0.4194,2,5,4,0.625,1,3,3,0.46880000000000005,0,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,1,32fa8151a765,20,gemini,gemini-2.5-flash,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,2,e06bb79e9be2,20,gemini,gemini-2.5-flash,charglm-4,1.0,True,5,5,0.5161,0,2,4,0.4194,2,5,4,0.625,1,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,grave_news,The Grave News,3,f21ed914ead4,20,gemini,gemini-2.5-flash,charglm-4,0.8,True,5,4,0.5161,1,2,4,0.4194,2,5,5,0.625,0,3,3,0.46880000000000005,0,4,3,0.5484,1
Sun Wukong,grave_news,The Grave News,0,8ff0df22b96c,20,gemini,gemini-2.5-flash,charglm-4,0.4,True,5,5,0.5161,0,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,02434e0fda43,20,gemini,gemini-2.5-flash,charglm-4,1.4,True,5,5,0.5161,0,2,4,0.4194,2,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,1,10f3babcf248,20,gemini,gemini-2.5-flash,charglm-4,1.0,True,5,4,0.5161,1,2,4,0.4194,2,5,5,0.625,0,3,4,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,2,fbfab947b77b,20,gemini,gemini-2.5-flash,charglm-4,,False,5,,0.5161,,2,,0.4194,,5,,0.625,,3,,0.46880000000000005,,4,,0.5484,
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,3,35577200ee0a,20,gemini,gemini-2.5-flash,charglm-4,1.8,True,5,5,0.5161,0,2,5,0.4194,3,5,4,0.625,1,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,35c81e1d27fc,20,gemini,gemini-2.5-flash,charglm-4,0.8,True,5,5,0.5161,0,2,5,0.4194,3,5,4,0.625,1,3,3,0.46880000000000005,0,4,4,0.5484,0
Sun Wukong,peer_confrontation,The Peer Confrontation,0,c329939aa08c,20,gemini,gemini-2.5-flash,charglm-4,1.6,True,5,5,0.5161,0,2,5,0.4194,3,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,peer_confrontation,The Peer Confrontation,1,b5dbac7b7f4a,20,gemini,gemini-2.5-flash,charglm-4,2.2,True,5,2,0.5161,3,2,5,0.4194,3,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,peer_confrontation,The Peer Confrontation,2,c4ee325c08d3,20,gemini,gemini-2.5-flash,charglm-4,,False,5,,0.5161,,2,,0.4194,,5,,0.625,,3,,0.46880000000000005,,4,,0.5484,
Sun Wukong,peer_confrontation,The Peer Confrontation,3,1fc604b35890,20,gemini,gemini-2.5-flash,charglm-4,1.8,True,5,3,0.5161,2,2,4,0.4194,2,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,peer_confrontation,The Peer Confrontation,0,a3b06768ad41,20,gemini,gemini-2.5-flash,charglm-4,1.4,True,5,4,0.5161,1,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
