character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Severus Snape,grave_news,The Grave News,0,6439c20162b3,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,2,0.6522,0,4,3,0.6818000000000001,1
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,0,ff6ed5861132,20,deepseek,deepseek-chat,charglm-4,0.2,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,2,0.6522,0,4,4,0.6818000000000001,0
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,1,d9dcadf4eb62,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,1,0.5832999999999999,1,2,2,0.6522,0,4,4,0.6818000000000001,0
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,2,a71da00e479a,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,3,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,3,6a1eb30f684b,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,1,0.5832999999999999,1,2,2,0.6522,0,4,4,0.6818000000000001,0
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,0,04b8a4d2d9ff,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,peer_confrontation,The Peer Confrontation,0,f6db82d043ce,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,3,0.5417000000000001,1,4,2,0.7273000000000001,2,2,2,0.5832999999999999,0,2,1,0.6522,1,4,2,0.6818000000000001,2
Severus Snape,peer_confrontation,The Peer Confrontation,1,a9c376113fec,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,2,0.6522,0,4,2,0.6818000000000001,2
Severus Snape,peer_confrontation,The Peer Confrontation,2,9bcf16fa80bf,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,2,0.6522,0,4,2,0.6818000000000001,2
Severus Snape,peer_confrontation,The Peer Confrontation,3,e73e7e8e74bb,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,2,0.6522,0,4,3,0.6818000000000001,1
Severus Snape,peer_confrontation,The Peer Confrontation,0,c4f40f3ce8b8,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,2,0.6522,0,4,2,0.6818000000000001,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,eb3bdfda4cc7,20,deepseek,deepseek-chat,charglm-4,1.4,True,5,5,0.5161,0,2,4,0.4194,2,5,5,0.625,0,3,5,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,1,41a08eb92339,20,deepseek,deepseek-chat,charglm-4,1.6,True,5,3,0.5161,2,2,4,0.4194,2,5,4,0.625,1,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,2,c544a80daafc,20,deepseek,deepseek-chat,charglm-4,1.4,True,5,5,0.5161,0,2,4,0.4194,2,5,4,0.625,1,3,5,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,3,0a41f1697754,20,deepseek,deepseek-chat,charglm-4,1.2,True,5,4,0.5161,1,2,3,0.4194,1,5,5,0.625,0,3,2,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,5ff6cfeabf21,20,deepseek,deepseek-chat,charglm-4,1.4,True,5,5,0.5161,0,2,4,0.4194,2,5,5,0.625,0,3,5,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,0,0be7b1efda6e,20,deepseek,deepseek-chat,charglm-4,1.2,True,5,5,0.5161,0,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,1,206f379e5797,20,deepseek,deepseek-chat,charglm-4,1.2,True,5,5,0.5161,0,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,2,65f645e4d902,20,deepseek,deepseek-chat,charglm-4,1.0,True,5,5,0.5161,0,2,1,0.4194,1,5,5,0.625,0,3,2,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,3,2cde67748ff7,20,deepseek,deepseek-chat,charglm-4,0.8,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,authority_confrontation,The Authority Confrontation,0,b5850cf97566,20,deepseek,deepseek-chat,charglm-4,1.0,True,5,5,0.5161,0,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,defective_purchase,The Defective Purchase,0,c772ad204cd8,20,deepseek,deepseek-chat,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,1,9ecb4a17c704,20,deepseek,deepseek-chat,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,defective_purchase,The Defective Purchase,2,3aef8684eadb,20,deepseek,deepseek-chat,charglm-4,1.4,True,5,2,0.5161,3,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,5,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,3,6be84ce3b25e,20,deepseek,deepseek-chat,charglm-4,1.4,True,5,2,0.5161,3,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,5,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,0,9f411671d2c3,20,deepseek,deepseek-chat,charglm-4,0.4,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,0,6f3038f3e4de,20,deepseek,deepseek-chat,charglm-4,0.4,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,1,03d752d9bc0f,20,deepseek,deepseek-chat,charglm-4,0.4,True,5,5,0.5161,0,2,2,0.4194,0,5,5,0.625,0,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,grave_news,The Grave News,2,2c9a6991e216,20,deepseek,deepseek-chat,charglm-4,1.4,True,5,5,0.5161,0,2,3,0.4194,1,5,2,0.625,3,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,grave_news,The Grave News,3,cd7eba357ed3,20,deepseek,deepseek-chat,charglm-4,0.2,True,5,5,0.5161,0,2,2,0.4194,0,5,4,0.625,1,3,3,0.46880000000000005,0,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,0,c6422b0c6da9,20,deepseek,deepseek-chat,charglm-4,1.0,True,5,4,0.5161,1,2,3,0.4194,1,5,4,0.625,1,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,4ba124ee592e,20,deepseek,deepseek-chat,charglm-4,1.0,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,1,9f83fa9e66d5,20,deepseek,deepseek-chat,charglm-4,0.4,True,5,5,0.5161,0,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,2,c1df0f471c54,20,deepseek,deepseek-chat,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,3,5d8156e3a25e,20,deepseek,deepseek-chat,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,83451a6c76d9,20,deepseek,deepseek-chat,charglm-4,0.6,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,peer_confrontation,The Peer Confrontation,0,fcb7d8846262,20,deepseek,deepseek-chat,charglm-4,1.0,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,1,e0a5a93ad121,20,deepseek,deepseek-chat,charglm-4,1.0,True,5,5,0.5161,0,2,3,0.4194,1,5,5,0.625,0,3,2,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,peer_confrontation,The Peer Confrontation,2,66fc7ef75ff1,20,deepseek,deepseek-chat,charglm-4,1.4,True,5,3,0.5161,2,2,4,0.4194,2,5,5,0.625,0,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,3,caf33dd438d4,20,deepseek,deepseek-chat,charglm-4,0.8,True,5,5,0.5161,0,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,0,02798204b433,20,deepseek,deepseek-chat,charglm-4,0.8,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,3,0.46880000000000005,0,4,1,0.5484,3
